canonical_path,title,main_category,services_mentioned,concepts_covered,current_cpp_badge,current_saa_badge,actual_cpp_depth,actual_saa_depth,architecture_scenarios,comparisons,pricing_content,security_content,resilience_content,official_references,last_verified,content_quality,terminology_status,fact_review_required,navigation_status,notes
12-billing-pricing-and-support/aws-billing-and-cost-management/02-study-guide.md,💰 AWS Cloud Practitioner — Fixed vs Variable Costs,12-billing-pricing-and-support,AWS Backup; AWS Batch; AWS Direct Connect; AWS Fargate; AWS Lambda; AWS Step Functions; Amazon API Gateway; Amazon Aurora; Amazon Aurora Serverless; Amazon CloudFront; Amazon Comprehend; Amazon DynamoDB,Cloud value proposition; disaster recovery; Auto Scaling; Multi-AZ design; Multi-Region design; data transfer costs; AWS Support resources; EC2 purchasing options; AWS Support Center and plans,false,false,awareness,intermediate,yes,yes,yes,yes,yes,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 2201 words; 41 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-billing-and-cost-management/03-data-transfer-costs.md,AWS Charging Patterns and Data Transfer Costs,12-billing-pricing-and-support,AWS PrivateLink; Amazon S3,high availability; Multi-AZ design; Multi-Region design; data transfer costs; AWS Support resources; AWS Partner Network,false,false,awareness,intermediate,yes,yes,yes,no,yes,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 2146 words; 65 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-billing-and-cost-management/04-rightsizing.md,Rightsizing on AWS,12-billing-pricing-and-support,AWS Compute Optimizer; AWS Cost Explorer; AWS Lambda; Amazon CloudWatch; Amazon EBS; Amazon EC2; Amazon ECS; Amazon EKS; Amazon RDS; Savings Plans,high availability; Auto Scaling; Multi-AZ design; Multi-Region design; rightsizing; AWS Support resources,false,false,awareness,scenario-ready,yes,yes,yes,no,yes,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 1314 words; 36 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-billing-and-cost-management/README.md,Aws Billing And Cost Management,12-billing-pricing-and-support,,rightsizing; data transfer costs,false,false,mention-only,mention-only,no,no,yes,no,no,,not-stated,too-shallow,current-or-no-issue-detected,yes,category-index,Body inspected; 79 words; 5 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-billing-conductor/01-overview.md,AWS Billing Conductor for Chargeback Reports,12-billing-pricing-and-support,AWS Budgets; AWS Cost Explorer; AWS Cost and Usage Report; AWS Cost and Usage Reports; AWS Organizations,multi-account governance; Multi-AZ design; AWS Support resources; AWS Partner Network,false,false,awareness,intermediate,no,no,yes,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1136 words; 40 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-budgets/01-overview.md,AWS Budgets,12-billing-pricing-and-support,AWS Budgets; AWS Cost and Usage Report; Amazon CloudWatch; Savings Plans,multi-account governance; Multi-AZ design; Multi-Region design; AWS Pricing Calculator; management and governance,false,false,awareness,awareness,no,yes,yes,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1526 words; 57 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-cost-allocation-tags/01-overview.md,AWS Cost Allocation Tags,12-billing-pricing-and-support,AWS Budgets; AWS Cost Explorer; AWS Cost and Usage Report; AWS Organizations,multi-account governance; Multi-AZ design; AWS Support resources; management and governance,false,false,awareness,intermediate,no,no,yes,yes,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 895 words; 36 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-cost-and-usage-reports/01-overview.md,AWS Cost and Usage Reports (CUR),12-billing-pricing-and-support,AWS Budgets; AWS Cost and Usage Report; AWS Cost and Usage Reports; Amazon Athena; Amazon Redshift; Amazon S3,AWS Management Console and AWS CLI; AWS Pricing Calculator,false,false,awareness,awareness,no,yes,yes,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 670 words; 17 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-cost-explorer/01-overview.md,AWS Cost Explorer,12-billing-pricing-and-support,AWS Budgets; AWS Cost Explorer; AWS Cost and Usage Report; AWS Organizations; Savings Plans,AWS Support resources; AWS Pricing Calculator,false,false,awareness,awareness,no,yes,yes,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 839 words; 26 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-health-dashboard/01-overview.md,Aws Health Dashboard,12-billing-pricing-and-support,AWS Health Dashboard; AWS Organizations; Amazon EventBridge,AWS global infrastructure; multi-account governance; Multi-AZ design; Multi-Region design,false,false,mention-only,awareness,no,no,no,no,no,,not-stated,adequate,review-required,yes,missing-local-index,Body inspected; 449 words; 24 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-pricing-calculator/01-overview.md,AWS Pricing Calculator,12-billing-pricing-and-support,AWS Budgets; AWS Cost Explorer; Amazon EC2; Amazon RDS; Amazon S3; Savings Plans,Multi-AZ design; Multi-Region design; data transfer costs; AWS Pricing Calculator; AWS Support Center and plans; cloud migration and data transfer,false,false,awareness,intermediate,yes,yes,yes,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 834 words; 35 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-repost/01-overview.md,AWS rePost,12-billing-pricing-and-support,AWS Support; AWS Trusted Advisor,fault tolerance; AWS Support resources; AWS re:Post; AWS Support Center and plans; AWS Knowledge Center,false,false,awareness,intermediate,no,yes,yes,yes,yes,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 2035 words; 34 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-savings-plans/02-study-guide.md,☁️ AWS Savings Plans — Complete Study Guide,12-billing-pricing-and-support,AWS Budgets; AWS Cost Explorer; AWS Cost and Usage Report; AWS Fargate; AWS Lambda; AWS Trusted Advisor; Amazon Aurora; Amazon EC2; Amazon RDS; Savings Plans,pricing models; AWS compliance; EC2 purchasing options; AWS Pricing Calculator; AWS re:Post; cloud migration and data transfer,false,false,awareness,intermediate,yes,yes,yes,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 2654 words; 52 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-support/01-overview.md,AWS Support Center,12-billing-pricing-and-support,AWS Health Dashboard; AWS Management Console; AWS Support; AWS Trusted Advisor; Service Quotas,AWS Support resources; service quotas; AWS Management Console and AWS CLI; AWS re:Post; AWS Support Center and plans; AWS Knowledge Center,false,false,awareness,awareness,no,yes,yes,yes,yes,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 1684 words; 22 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-support/02-support-plans.md,AWS Support plans,12-billing-pricing-and-support,AWS Config; AWS Health Dashboard; AWS Organizations; AWS Support; AWS Trusted Advisor; Savings Plans,AWS global infrastructure; AWS Well-Architected Framework; high availability; fault tolerance; multi-account governance; event-driven architecture; Multi-AZ design; Multi-Region design; AWS Support resources; service quotas; AWS APIs; AWS compliance,true,false,fundamental,architecture-and-design,yes,yes,yes,yes,yes,,not-stated,strong,review-required,yes,listed-in-category-readme,Body inspected; 4984 words; 100 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-support/README.md,Aws Support,12-billing-pricing-and-support,AWS Support,,false,false,mention-only,mention-only,no,no,no,no,no,,not-stated,too-shallow,current-or-no-issue-detected,yes,category-index,Body inspected; 59 words; 5 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/aws-trusted-advisor/01-overview.md,AWS Trusted Advisor,12-billing-pricing-and-support,AWS CloudTrail; AWS Config; AWS Trusted Advisor; AWS Well-Architected Tool; Amazon CloudWatch; Amazon RDS; Service Quotas,AWS Well-Architected Framework; high availability; fault tolerance; Auto Scaling; service quotas; AWS compliance; AWS re:Post,false,false,awareness,intermediate,yes,yes,yes,yes,yes,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 993 words; 29 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/customer-enablement/aws-guidance/01-study-guide.md,AWS Documentation & Guidance Services,12-billing-pricing-and-support,AWS Artifact; AWS Audit Manager; AWS Budgets; AWS Compute Optimizer; AWS Config; AWS Security Hub; AWS Trusted Advisor; Amazon CloudWatch; Amazon GuardDuty,AWS Well-Architected Framework; fault tolerance; AWS compliance; AWS re:Post; AWS Prescriptive Guidance; AWS Security Blog; AWS Knowledge Center,false,false,awareness,architecture-and-design,yes,yes,yes,yes,yes,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 932 words; 23 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/customer-enablement/aws-managed-services/01-overview.md,AWS Managed Services (AMS),12-billing-pricing-and-support,AWS Control Tower; AWS Service Catalog; AWS Support; AWS Systems Manager,multi-account governance; infrastructure as code; Multi-AZ design; AWS Support resources; AWS Management Console and AWS CLI; AWS Professional Services; management and governance,false,false,awareness,awareness,no,yes,yes,yes,yes,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1203 words; 43 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/customer-enablement/aws-partner-network/01-overview.md,AWS Partner Network (APN),12-billing-pricing-and-support,AWS Marketplace; AWS Support,AWS global infrastructure; AWS Support resources; AWS Partner Network; AWS Professional Services; cloud migration and data transfer,false,false,awareness,intermediate,yes,yes,no,yes,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 835 words; 27 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/customer-enablement/aws-prescriptive-guidance/01-overview.md,AWS Prescriptive Guidance,12-billing-pricing-and-support,AWS Trusted Advisor; AWS Well-Architected Tool; Amazon EC2; Amazon S3,AWS Well-Architected Framework; AWS Cloud Adoption Framework; migration strategies; AWS Support resources; AWS Professional Services; AWS Prescriptive Guidance; AWS Support Center and plans; AWS Knowledge Center; cloud migration and data transfer; management and governance,false,false,awareness,intermediate,yes,yes,no,yes,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1007 words; 28 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/customer-enablement/aws-professional-services/01-overview.md,Aws Professional Services,12-billing-pricing-and-support,AWS Support,AWS Support resources; AWS Professional Services; management and governance,false,false,mention-only,intermediate,yes,yes,no,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 738 words; 17 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/customer-enablement/aws-recommendation-resources/01-study-guide.md,AWS Recommendation Services — Complete Study Guide,12-billing-pricing-and-support,AWS Backup; AWS Compute Optimizer; AWS Cost Explorer; AWS Fargate; AWS Organizations; AWS Security Hub; AWS Trusted Advisor; AWS Well-Architected Tool; Amazon CloudWatch; Amazon GuardDuty; Amazon RDS; Savings Plans,AWS Well-Architected Framework; fault tolerance; disaster recovery; least privilege; multi-account governance; infrastructure as code; Auto Scaling; Multi-AZ design; Multi-Region design; RTO and RPO; object block and file storage; rightsizing,false,false,awareness,scenario-ready,yes,yes,yes,yes,yes,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 3645 words; 65 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/customer-enablement/aws-trust-and-safety/01-overview.md,Aws Trust And Safety,12-billing-pricing-and-support,AWS Shield; AWS Support; AWS WAF; Amazon GuardDuty,AWS Support resources; AWS compliance; AWS Support Center and plans,false,false,awareness,awareness,no,no,no,yes,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1335 words; 47 headings. Automated evidence inventory requires human confirmation before implementation.
12-billing-pricing-and-support/README.md,Billing Pricing And Support,12-billing-pricing-and-support,AWS Budgets; AWS Cost Explorer; AWS Cost and Usage Report; AWS Cost and Usage Reports; AWS Health Dashboard; AWS Support; AWS Trusted Advisor; Savings Plans,rightsizing; data transfer costs; AWS Support resources; AWS Partner Network; AWS Pricing Calculator; AWS Professional Services; AWS re:Post; AWS Prescriptive Guidance,false,false,awareness,awareness,no,no,yes,no,no,,not-stated,partial,current-or-no-issue-detected,yes,category-index,Body inspected; 328 words; 1 headings. Automated evidence inventory requires human confirmation before implementation.
13-architecture-and-design-patterns/aws-cloud-adoption-framework/01-overview.md,AWS Cloud Adoption Framework (AWS CAF),13-architecture-and-design-patterns,AWS Migration Hub; AWS Organizations,AWS Well-Architected Framework; AWS Cloud Adoption Framework; multi-account governance; Multi-AZ design; AWS compliance; AWS Prescriptive Guidance; AWS Support Center and plans; cloud migration and data transfer,false,false,awareness,intermediate,no,yes,yes,yes,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 964 words; 32 headings. Automated evidence inventory requires human confirmation before implementation.
13-architecture-and-design-patterns/aws-well-architected-framework/01-overview.md,AWS Well-Architected Framework,13-architecture-and-design-patterns,AWS Audit Manager; AWS Trusted Advisor; AWS Well-Architected Tool,AWS Well-Architected Framework; AWS Cloud Adoption Framework; Auto Scaling; Multi-AZ design; monitoring logging and auditing; AWS compliance,false,false,awareness,intermediate,yes,yes,yes,yes,yes,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1024 words; 33 headings. Automated evidence inventory requires human confirmation before implementation.
13-architecture-and-design-patterns/README.md,Architecture And Design Patterns,13-architecture-and-design-patterns,,AWS Well-Architected Framework; AWS Cloud Adoption Framework,false,false,mention-only,mention-only,yes,no,no,yes,no,,not-stated,too-shallow,current-or-no-issue-detected,yes,category-index,Body inspected; 88 words; 1 headings. Automated evidence inventory requires human confirmation before implementation.
13-architecture-and-design-patterns/transport-layer-security/01-ssl-termination.md,SSL Termination — Complete README,13-architecture-and-design-patterns,AWS Certificate Manager; AWS Config,load balancing; Auto Scaling; AWS Support resources; AWS compliance; AWS Professional Services,false,false,fundamental,intermediate,yes,yes,no,yes,no,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 3616 words; 87 headings. Automated evidence inventory requires human confirmation before implementation.
13-architecture-and-design-patterns/transport-layer-security/02-tls-with-load-balancers-and-rds.md,🔐 SSLTLS with Load Balancer and RDS,13-architecture-and-design-patterns,AWS KMS,encryption at rest and in transit; AWS re:Post,false,false,mention-only,intermediate,yes,yes,no,yes,yes,,not-stated,adequate,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 703 words; 25 headings. Automated evidence inventory requires human confirmation before implementation.
13-architecture-and-design-patterns/transport-layer-security/README.md,Transport Layer Security,13-architecture-and-design-patterns,,,false,false,mention-only,mention-only,no,no,no,yes,no,,not-stated,too-shallow,current-or-no-issue-detected,yes,category-index,Body inspected; 71 words; 5 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/analytics/amazon-athena/01-overview.md,Amazon Athena,14-ai-ml-analytics-and-other-services,AWS Glue; Amazon Athena; Amazon EMR; Amazon Q; Amazon Quick; Amazon QuickSight; Amazon RDS; Amazon Redshift; Amazon S3,AWS re:Post,false,false,awareness,awareness,no,yes,yes,no,no,,not-stated,adequate,review-required,yes,missing-local-index,Body inspected; 863 words; 34 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/analytics/amazon-emr/01-overview.md,Amazon EMR,14-ai-ml-analytics-and-other-services,AWS Glue; AWS Lake Formation; Amazon Athena; Amazon EC2; Amazon EKS; Amazon EMR; Amazon Kinesis; Amazon Redshift; Amazon S3,Auto Scaling; Multi-AZ design; AWS Support resources; streaming and batch ingestion; management and governance,true,false,awareness,architecture-and-design,yes,yes,yes,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1892 words; 53 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/analytics/amazon-kinesis-video-streams/01-overview.md,Amazon Kinesis Video Streams,14-ai-ml-analytics-and-other-services,AWS IoT Core; Amazon Kinesis; Amazon Kinesis Video Streams; Amazon Rekognition; Amazon S3,infrastructure as code; AWS APIs; AWS SDKs,false,false,awareness,intermediate,no,no,no,yes,yes,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 804 words; 22 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/analytics/amazon-quicksight/01-overview.md,Amazon QuickSight,14-ai-ml-analytics-and-other-services,AWS Glue; Amazon Athena; Amazon CloudWatch; Amazon Q; Amazon Quick; Amazon QuickSight; Amazon RDS; Amazon Redshift; Amazon S3,AWS Support resources,false,false,awareness,awareness,no,yes,no,yes,no,,not-stated,strong,review-required,yes,missing-local-index,Body inspected; 1076 words; 36 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/analytics/amazon-redshift/01-overview.md,Amazon Redshift,14-ai-ml-analytics-and-other-services,AWS Glue; AWS IAM; Amazon Athena; Amazon Aurora; Amazon EMR; Amazon Kinesis; Amazon Q; Amazon Quick; Amazon QuickSight; Amazon RDS; Amazon Redshift; Amazon S3,Multi-AZ design; Multi-Region design; AWS Support resources,false,false,mention-only,intermediate,yes,yes,no,yes,yes,,not-stated,strong,review-required,yes,missing-local-index,Body inspected; 1484 words; 42 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/analytics/aws-glue/01-overview.md,AWS Glue,14-ai-ml-analytics-and-other-services,AWS DMS; AWS Database Migration Service; AWS Glue; Amazon Athena; Amazon EMR; Amazon Redshift; Amazon S3,infrastructure as code; AWS Support resources; cloud migration and data transfer,false,false,awareness,intermediate,yes,yes,no,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1536 words; 62 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-comprehend/01-overview.md,Amazon Comprehend,14-ai-ml-analytics-and-other-services,Amazon Comprehend; Amazon Lex; Amazon Polly; Amazon Rekognition; Amazon Transcribe; Amazon Translate,,true,false,mention-only,awareness,no,yes,no,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 926 words; 30 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-kendra/01-overview.md,Amazon Kendra,14-ai-ml-analytics-and-other-services,Amazon Kendra; Amazon Lex; Amazon OpenSearch Service; Amazon Q; Amazon S3,AWS APIs,false,false,awareness,intermediate,no,yes,no,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 774 words; 17 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-lex/01-overview.md,Amazon Lex,14-ai-ml-analytics-and-other-services,AWS Lambda; Amazon Comprehend; Amazon Connect; Amazon Lex; Amazon Polly; Amazon Transcribe,Multi-AZ design; AWS Support Center and plans,false,false,mention-only,intermediate,yes,yes,no,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 854 words; 28 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-polly/01-overview.md,Amazon Polly,14-ai-ml-analytics-and-other-services,Amazon Comprehend; Amazon Lex; Amazon Polly; Amazon Rekognition; Amazon Transcribe; Amazon Translate,,false,false,mention-only,awareness,no,no,no,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 609 words; 18 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-rekognition/01-overview.md,Amazon Rekognition,14-ai-ml-analytics-and-other-services,Amazon Comprehend; Amazon Polly; Amazon Rekognition; Amazon Textract; Amazon Transcribe,object block and file storage,false,false,mention-only,awareness,no,yes,no,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 726 words; 19 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-textract/01-overview.md,Amazon Textract,14-ai-ml-analytics-and-other-services,AWS Lambda; Amazon Comprehend; Amazon Kendra; Amazon Polly; Amazon Rekognition; Amazon S3; Amazon Textract; Amazon Transcribe,high availability; Auto Scaling,false,false,mention-only,intermediate,yes,yes,no,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1138 words; 44 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/artificial-intelligence-and-machine-learning/amazon-translate/01-overview.md,Amazon Translate,14-ai-ml-analytics-and-other-services,Amazon Comprehend; Amazon Polly; Amazon Rekognition; Amazon Transcribe; Amazon Translate,AWS global infrastructure; Auto Scaling; Multi-AZ design; AWS re:Post,false,false,mention-only,awareness,no,no,no,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 819 words; 38 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/business-applications/amazon-connect/01-overview.md,Amazon Connect,14-ai-ml-analytics-and-other-services,AWS Lambda; Amazon Connect; Amazon Lex,infrastructure as code; data transfer costs; AWS Support Center and plans,false,false,awareness,awareness,no,yes,yes,no,no,,not-stated,adequate,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 740 words; 17 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/business-applications/aws-amplify/01-overview.md,AWS Amplify,14-ai-ml-analytics-and-other-services,AWS Amplify; AWS AppSync; AWS Elastic Beanstalk; AWS Lambda; Amazon API Gateway; Amazon Cognito; Amazon DynamoDB; Amazon EC2; Amazon S3,infrastructure as code; AWS APIs,true,false,mention-only,awareness,no,yes,no,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1376 words; 40 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot/01-overview.md,AWS IoT,14-ai-ml-analytics-and-other-services,AWS IoT Core; AWS Lambda; Amazon S3,,false,false,awareness,intermediate,no,no,no,yes,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1069 words; 31 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/internet-of-things/aws-iot-greengrass/01-overview.md,AWS IoT Greengrass,14-ai-ml-analytics-and-other-services,AWS IoT Core; AWS Lambda; AWS Snow Family,,false,false,mention-only,awareness,no,yes,no,no,no,,not-stated,strong,current-or-no-issue-detected,yes,missing-local-index,Body inspected; 1083 words; 29 headings. Automated evidence inventory requires human confirmation before implementation.
14-ai-ml-analytics-and-other-services/README.md,Ai Ml Analytics And Other Services,14-ai-ml-analytics-and-other-services,AWS Amplify; AWS Glue; Amazon Athena; Amazon Comprehend; Amazon Connect; Amazon EMR; Amazon Kendra; Amazon Kinesis; Amazon Kinesis Video Streams; Amazon Lex; Amazon Polly; Amazon Q,,false,false,mention-only,awareness,no,no,no,no,no,,not-stated,partial,review-required,yes,category-index,Body inspected; 257 words; 1 headings. Automated evidence inventory requires human confirmation before implementation.
15-comparisons-and-decision-guides/analytics/01-emr-vs-redshift.md,Amazon EMR vs Amazon Redshift,15-comparisons-and-decision-guides,AWS Glue; AWS Lake Formation; AWS Outposts; Amazon Athena; Amazon EMR; Amazon Q; Amazon Quick; Amazon QuickSight; Amazon Redshift; Amazon S3,data transfer costs; AWS Support resources; streaming and batch ingestion; AWS APIs; AWS re:Post; AWS Support Center and plans,false,false,mention-only,intermediate,no,yes,no,no,no,,not-stated,strong,review-required,yes,missing-local-index,Body inspected; 1852 words; 59 headings. Automated evidence inventory requires human confirmation before implementation.
15-comparisons-and-decision-guides/identity-and-governance/01-root-user-vs-iam.md,AWS Account Root User vs AWS IAM,15-comparisons-and-decision-guides,AWS IAM; AWS IAM Identity Center; AWS Organizations,least privilege; multi-account governance; Multi-AZ design; AWS Support resources; AWS Support Center and plans,false,false,awareness,intermediate,no,yes,no,yes,no,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 1479 words; 47 headings. Automated evidence inventory requires human confirmation before implementation.
15-comparisons-and-decision-guides/identity-and-governance/02-organizations-vs-control-tower.md,AWS Organizations vs AWS Control Tower,15-comparisons-and-decision-guides,AWS Control Tower; AWS Organizations,multi-account governance; Multi-AZ design; management and governance,false,false,awareness,intermediate,no,yes,no,yes,no,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 1311 words; 38 headings. Automated evidence inventory requires human confirmation before implementation.
15-comparisons-and-decision-guides/identity-and-governance/03-users-groups-and-roles.md,IAM Role vs IAM Group vs IAM User,15-comparisons-and-decision-guides,AWS IAM; AWS IAM Identity Center; AWS Management Console; AWS Organizations,least privilege; federation and cross-account access; multi-account governance; Multi-AZ design; AWS Support resources; AWS Management Console and AWS CLI; AWS Support Center and plans,false,false,awareness,intermediate,no,yes,no,yes,no,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 1678 words; 57 headings. Automated evidence inventory requires human confirmation before implementation.
15-comparisons-and-decision-guides/identity-and-governance/README.md,Identity And Governance,15-comparisons-and-decision-guides,,,false,false,mention-only,mention-only,no,yes,no,yes,no,,not-stated,too-shallow,current-or-no-issue-detected,yes,category-index,Body inspected; 82 words; 5 headings. Automated evidence inventory requires human confirmation before implementation.
15-comparisons-and-decision-guides/migration/01-datasync-vs-dms.md,AWS DataSync vs AWS Database Migration Service (AWS DMS),15-comparisons-and-decision-guides,AWS DMS; AWS DataSync; AWS Database Migration Service; AWS Outposts; AWS Schema Conversion Tool; AWS Storage Gateway; AWS Support; AWS Transfer Family; Amazon Aurora; Amazon EFS; Amazon FSx; Amazon RDS,infrastructure as code; object block and file storage; data transfer costs; AWS re:Post; cloud migration and data transfer,false,false,mention-only,intermediate,yes,yes,no,no,yes,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 1785 words; 57 headings. Automated evidence inventory requires human confirmation before implementation.
15-comparisons-and-decision-guides/migration/02-snowball-edge-vs-outposts.md,AWS Snowball Edge vs AWS Outposts,15-comparisons-and-decision-guides,AWS DataSync; AWS Outposts; Amazon S3; VMware Cloud on AWS,high availability; hybrid connectivity; data transfer costs; AWS Support resources; AWS APIs; AWS compliance; AWS re:Post; AWS Support Center and plans; cloud migration and data transfer,false,false,mention-only,architecture-and-design,yes,yes,no,no,yes,,not-stated,strong,current-or-no-issue-detected,yes,listed-in-category-readme,Body inspected; 1697 words; 54 headings. Automated evidence inventory requires human confirmation before implementation.
15-comparisons-and-decision-guides/migration/README.md,Migration,15-comparisons-and-decision-guides,,AWS re:Post; cloud migration and data transfer,false,false,mention-only,mention-only,no,yes,no,no,no,,not-stated,too-shallow,current-or-no-issue-detected,yes,category-index,Body inspected; 65 words; 5 headings. Automated evidence inventory requires human confirmation before implementation.
